transaction_id,date,time,store_id,channel,customer_id,item_id,item_name,quantity,unit_price,discount,total_price,payment_method,promo_code,order_datetime,order_date,order_time,order_hour,order_weekday,total_diff
T0013728,2025-06-30,14:35:00,CA003,in_store,C00898,1038,Mocha Frappuccino,1,5.45,0.0,5.45,card,,2025-06-30 14:35:00,2025-06-30,14:35:00,14,Monday,0.0
T0013958,2025-06-30,14:35:00,TX005,mobile_app,C00260,1036,Iced Toasted White Chocolate Mocha,1,6.15,0.0,6.15,card,,2025-06-30 14:35:00,2025-06-30,14:35:00,14,Monday,0.0
T0013726,2025-06-30,14:35:00,CA003,in_store,C00265,1035,Toasted White Chocolate Mocha,2,5.95,0.0,11.9,card,BOGO,2025-06-30 14:35:00,2025-06-30,14:35:00,14,Monday,0.0
T0013796,2025-06-30,14:36:00,CA004,mobile_app,C00393,1059,Iced Passion Tango Tea Lemonade,1,3.75,0.0,3.75,card,NEWAPP5,2025-06-30 14:36:00,2025-06-30,14:36:00,14,Monday,0.0
T0013977,2025-06-30,14:36:00,CA007,in_store,C00865,1095,Chicken Caprese Sandwich,2,6.95,0.1,12.51,card,,2025-06-30 14:36:00,2025-06-30,14:36:00,14,Monday,0.0
T0013777,2025-06-30,14:36:00,CA004,in_store,C00716,1007,Flat White,1,4.95,0.15,4.21,mobile_pay,,2025-06-30 14:36:00,2025-06-30,14:36:00,14,Monday,0.0
T0014062,2025-06-30,14:36:00,NY007,mobile_app,C00830,1016,Hazelnut Latte,1,4.75,0.1,4.28,card,SUMMER15,2025-06-30 14:36:00,2025-06-30,14:36:00,14,Monday,0.0
T0013785,2025-06-30,14:36:00,CA004,in_store,C00731,1024,Nitro Cold Brew,1,4.95,0.0,4.95,card,,2025-06-30 14:36:00,2025-06-30,14:36:00,14,Monday,0.0
T0013718,2025-06-30,14:37:00,CA003,in_store,C00620,1058,Iced Green Tea Lemonade,1,3.75,0.0,3.75,card,,2025-06-30 14:37:00,2025-06-30,14:37:00,14,Monday,0.0
T0013882,2025-06-30,14:37:00,TX009,mobile_app,C00628,1053,Matcha Latte,2,4.95,0.0,9.9,card,NEWAPP5,2025-06-30 14:37:00,2025-06-30,14:37:00,14,Monday,0.0
T0014014,2025-06-30,14:37:00,NY010,mobile_app,C00798,1008,Caramel Macchiato,2,5.25,0.05,9.97,mobile_pay,NEWAPP5,2025-06-30 14:37:00,2025-06-30,14:37:00,14,Monday,-0.01
T0013979,2025-06-30,14:38:00,CA007,in_store,C00439,1060,Iced Chai Tea Latte,1,4.85,0.0,4.85,card,SUMMER15,2025-06-30 14:38:00,2025-06-30,14:38:00,14,Monday,0.0
T0013752,2025-06-30,14:38:00,CA003,mobile_app,C00804,1095,Chicken Caprese Sandwich,1,6.95,0.0,6.95,mobile_pay,SUMMER15,2025-06-30 14:38:00,2025-06-30,14:38:00,14,Monday,0.0
T0013875,2025-06-30,14:38:00,TX009,in_store,C00448,1083,Plain Bagel,1,2.25,0.0,2.25,mobile_pay,,2025-06-30 14:38:00,2025-06-30,14:38:00,14,Monday,0.0
T0013971,2025-06-30,14:39:00,CA007,mobile_app,C00645,1036,Iced Toasted White Chocolate Mocha,1,6.15,0.05,5.84,card,BOGO,2025-06-30 14:39:00,2025-06-30,14:39:00,14,Monday,0.0
T0013893,2025-06-30,14:40:00,TX009,in_store,C00940,1060,Iced Chai Tea Latte,1,4.85,0.0,4.85,card,,2025-06-30 14:40:00,2025-06-30,14:40:00,14,Monday,0.0
T0013918,2025-06-30,14:41:00,TX006,in_store,C00407,1033,Gingerbread Latte,2,5.65,0.05,10.73,cash,,2025-06-30 14:41:00,2025-06-30,14:41:00,14,Monday,-0.01
T0013738,2025-06-30,14:42:00,CA003,in_store,C00531,1004,Caffè Americano,1,3.25,0.0,3.25,card,,2025-06-30 14:42:00,2025-06-30,14:42:00,14,Monday,0.0
T0013886,2025-06-30,14:42:00,TX009,in_store,C00925,1099,Bistro Box: Eggs & Cheddar,2,5.45,0.0,10.9,mobile_pay,,2025-06-30 14:42:00,2025-06-30,14:42:00,14,Monday,0.0
T0014032,2025-06-30,14:43:00,NY010,in_store,C00560,1018,Iced Coffee,2,3.45,0.15,5.87,cash,SUMMER15,2025-06-30 14:43:00,2025-06-30,14:43:00,14,Monday,0.01
T0014076,2025-06-30,14:45:00,NY007,in_store,C00389,1009,Mocha,1,5.15,0.15,4.38,card,,2025-06-30 14:45:00,2025-06-30,14:45:00,14,Monday,0.0
T0013955,2025-06-30,14:46:00,TX005,mobile_app,C00557,1030,Iced Pumpkin Spice Latte,2,5.95,0.0,11.9,card,BOGO,2025-06-30 14:46:00,2025-06-30,14:46:00,14,Monday,0.0
T0013794,2025-06-30,14:47:00,CA004,in_store,C00478,1060,Iced Chai Tea Latte,2,4.85,0.0,9.7,mobile_pay,NEWAPP5,2025-06-30 14:47:00,2025-06-30,14:47:00,14,Monday,0.0
T0014000,2025-06-30,14:47:00,NY010,in_store,C00659,1077,Pumpkin Loaf,2,3.25,0.0,6.5,card,SUMMER15,2025-06-30 14:47:00,2025-06-30,14:47:00,14,Monday,0.0
T0013952,2025-06-30,14:48:00,TX005,in_store,C00079,1088,Sausage Cheddar Sandwich,1,4.45,0.15,3.78,card,,2025-06-30 14:48:00,2025-06-30,14:48:00,14,Monday,0.0
T0013743,2025-06-30,14:48:00,CA003,in_store,C00941,1050,Jade Citrus Mint Tea,1,2.95,0.0,2.95,cash,,2025-06-30 14:48:00,2025-06-30,14:48:00,14,Monday,0.0
T0014051,2025-06-30,14:50:00,NY007,in_store,C00974,1098,Cheese & Fruit Protein Box,2,6.25,0.0,12.5,card,SUMMER15,2025-06-30 14:50:00,2025-06-30,14:50:00,14,Monday,0.0
T0013782,2025-06-30,14:50:00,CA004,mobile_app,C00486,1055,Iced Green Tea,2,3.25,0.05,6.17,card,BOGO,2025-06-30 14:50:00,2025-06-30,14:50:00,14,Monday,-0.01
T0013874,2025-06-30,14:51:00,TX009,in_store,C00808,1031,Peppermint Mocha,1,5.95,0.0,5.95,cash,,2025-06-30 14:51:00,2025-06-30,14:51:00,14,Monday,0.0
T0013896,2025-06-30,14:52:00,TX009,in_store,C00393,1054,Iced Black Tea,2,3.25,0.0,6.5,card,NEWAPP5,2025-06-30 14:52:00,2025-06-30,14:52:00,14,Monday,0.0
T0013809,2025-06-30,14:54:00,TX004,in_store,C00767,1025,Chocolate Cream Cold Brew,2,5.15,0.0,10.3,card,SUMMER15,2025-06-30 14:54:00,2025-06-30,14:54:00,14,Monday,0.0
T0013912,2025-06-30,14:54:00,TX006,in_store,C00374,1071,Bottled Water,1,2.25,0.05,2.14,cash,SUMMER15,2025-06-30 14:54:00,2025-06-30,14:54:00,14,Monday,0.0
T0014036,2025-06-30,14:54:00,NY010,in_store,C00904,1038,Mocha Frappuccino,2,5.45,0.0,10.9,card,,2025-06-30 14:54:00,2025-06-30,14:54:00,14,Monday,0.0
T0013730,2025-06-30,14:54:00,CA003,in_store,C00796,1056,Iced Passion Tango Tea,1,3.25,0.0,3.25,card,BOGO,2025-06-30 14:54:00,2025-06-30,14:54:00,14,Monday,0.0
T0013998,2025-06-30,14:54:00,CA007,in_store,C00366,1029,Pumpkin Spice Latte,1,5.75,0.0,5.75,mobile_pay,,2025-06-30 14:54:00,2025-06-30,14:54:00,14,Monday,0.0
T0014079,2025-06-30,14:55:00,NY007,mobile_app,C00597,1012,Espresso Con Panna,2,2.95,0.0,5.9,card,BOGO,2025-06-30 14:55:00,2025-06-30,14:55:00,14,Monday,0.0
T0013994,2025-06-30,14:55:00,CA007,in_store,C00090,1066,Pink Drink,1,4.95,0.0,4.95,card,,2025-06-30 14:55:00,2025-06-30,14:55:00,14,Monday,0.0
T0014067,2025-06-30,14:56:00,NY007,mobile_app,C00961,1019,Iced Latte,1,4.65,0.0,4.65,card,,2025-06-30 14:56:00,2025-06-30,14:56:00,14,Monday,0.0
T0014084,2025-06-30,14:57:00,NY007,in_store,C00668,1030,Iced Pumpkin Spice Latte,2,5.95,0.05,11.3,card,NEWAPP5,2025-06-30 14:57:00,2025-06-30,14:57:00,14,Monday,0.0
T0014047,2025-06-30,14:57:00,NY007,in_store,C00730,1038,Mocha Frappuccino,2,5.45,0.0,10.9,mobile_pay,,2025-06-30 14:57:00,2025-06-30,14:57:00,14,Monday,0.0
T0013779,2025-06-30,14:59:00,CA004,mobile_app,C00749,1008,Caramel Macchiato,2,5.25,0.15,8.92,mobile_pay,NEWAPP5,2025-06-30 14:59:00,2025-06-30,14:59:00,14,Monday,0.0
T0013880,2025-06-30,15:00:00,TX009,in_store,C00048,1094,Turkey Pesto Panini,2,6.95,0.0,13.9,card,PSL10,2025-06-30 15:00:00,2025-06-30,15:00:00,15,Monday,0.0
T0013915,2025-06-30,15:00:00,TX006,in_store,C00494,1016,Hazelnut Latte,2,4.75,0.0,9.5,card,PSL10,2025-06-30 15:00:00,2025-06-30,15:00:00,15,Monday,0.0
T0013730,2025-06-30,15:01:00,CA003,in_store,C00796,1038,Mocha Frappuccino,1,5.45,0.0,5.45,card,BOGO,2025-06-30 15:01:00,2025-06-30,15:01:00,15,Monday,0.0
T0013996,2025-06-30,15:01:00,CA007,in_store,C00040,1061,Iced Matcha Latte,1,5.15,0.0,5.15,card,,2025-06-30 15:01:00,2025-06-30,15:01:00,15,Monday,0.0
T0014019,2025-06-30,15:02:00,NY010,in_store,C00133,1032,Iced Peppermint Mocha,2,6.15,0.0,12.3,card,PSL10,2025-06-30 15:02:00,2025-06-30,15:02:00,15,Monday,0.0
T0014082,2025-06-30,15:03:00,NY007,mobile_app,C00955,1075,Banana Nut Muffin,2,3.15,0.0,6.3,cash,,2025-06-30 15:03:00,2025-06-30,15:03:00,15,Monday,0.0
T0013861,2025-06-30,15:03:00,NY003,in_store,C00862,1091,Spinach Feta Wrap,2,4.75,0.0,9.5,card,BOGO,2025-06-30 15:03:00,2025-06-30,15:03:00,15,Monday,0.0
T0013852,2025-06-30,15:04:00,NY003,in_store,C00927,1013,Espresso Macchiato,2,2.95,0.1,5.31,mobile_pay,,2025-06-30 15:04:00,2025-06-30,15:04:00,15,Monday,0.0
T0013776,2025-06-30,15:04:00,CA004,in_store,C00219,1022,Cold Brew,2,4.25,0.0,8.5,card,PSL10,2025-06-30 15:04:00,2025-06-30,15:04:00,15,Monday,0.0
T0013749,2025-06-30,15:04:00,CA003,mobile_app,C00798,1086,Cinnamon Swirl Coffee Cake,2,3.45,0.0,6.9,card,PSL10,2025-06-30 15:04:00,2025-06-30,15:04:00,15,Monday,0.0
T0013797,2025-06-30,15:05:00,CA004,in_store,C00355,1019,Iced Latte,1,4.65,0.0,4.65,card,NEWAPP5,2025-06-30 15:05:00,2025-06-30,15:05:00,15,Monday,0.0
T0013811,2025-06-30,15:06:00,TX004,mobile_app,C00777,1051,Chai Tea Latte,1,4.65,0.0,4.65,card,,2025-06-30 15:06:00,2025-06-30,15:06:00,15,Monday,0.0
T0013950,2025-06-30,15:07:00,TX005,mobile_app,C00392,1045,Pumpkin Spice Frappuccino,2,5.95,0.0,11.9,cash,,2025-06-30 15:07:00,2025-06-30,15:07:00,15,Monday,0.0
T0013794,2025-06-30,15:09:00,CA004,in_store,C00478,1001,Blonde Roast,2,2.95,0.0,5.9,mobile_pay,NEWAPP5,2025-06-30 15:09:00,2025-06-30,15:09:00,15,Monday,0.0
T0014081,2025-06-30,15:09:00,NY007,mobile_app,C00795,1004,Caffè Americano,1,3.25,0.0,3.25,card,,2025-06-30 15:09:00,2025-06-30,15:09:00,15,Monday,0.0
T0013837,2025-06-30,15:09:00,TX004,in_store,C00471,1011,Espresso,2,2.65,0.0,5.3,card,,2025-06-30 15:09:00,2025-06-30,15:09:00,15,Monday,0.0
T0013841,2025-06-30,15:10:00,TX004,in_store,C00154,1017,Toasted White Chocolate Latte,1,5.05,0.0,5.05,card,SUMMER15,2025-06-30 15:10:00,2025-06-30,15:10:00,15,Monday,0.0
T0013881,2025-06-30,15:12:00,TX009,in_store,C00630,1100,Sous Vide Egg Bites,1,4.65,0.0,4.65,card,NEWAPP5,2025-06-30 15:12:00,2025-06-30,15:12:00,15,Monday,0.0
T0013733,2025-06-30,15:13:00,CA003,mobile_app,C00612,1018,Iced Coffee,1,3.45,0.05,3.28,card,,2025-06-30 15:13:00,2025-06-30,15:13:00,15,Monday,0.0
T0014011,2025-06-30,15:13:00,NY010,in_store,C00192,1095,Chicken Caprese Sandwich,2,6.95,0.0,13.9,card,,2025-06-30 15:13:00,2025-06-30,15:13:00,15,Monday,0.0
T0013878,2025-06-30,15:13:00,TX009,in_store,C00870,1071,Bottled Water,1,2.25,0.05,2.14,card,BOGO,2025-06-30 15:13:00,2025-06-30,15:13:00,15,Monday,0.0
T0014058,2025-06-30,15:14:00,NY007,mobile_app,C00143,1042,Matcha Crème Frappuccino,1,5.45,0.0,5.45,mobile_pay,PSL10,2025-06-30 15:14:00,2025-06-30,15:14:00,15,Monday,0.0
T0013875,2025-06-30,15:15:00,TX009,in_store,C00448,1078,Lemon Loaf,1,3.25,0.0,3.25,mobile_pay,,2025-06-30 15:15:00,2025-06-30,15:15:00,15,Monday,0.0
T0013927,2025-06-30,15:15:00,TX006,mobile_app,C00231,1006,Cappuccino,1,4.45,0.0,4.45,cash,NEWAPP5,2025-06-30 15:15:00,2025-06-30,15:15:00,15,Monday,0.0
T0013931,2025-06-30,15:16:00,TX006,in_store,C00091,1045,Pumpkin Spice Frappuccino,2,5.95,0.0,11.9,card,NEWAPP5,2025-06-30 15:16:00,2025-06-30,15:16:00,15,Monday,0.0
T0013774,2025-06-30,15:17:00,CA004,in_store,C00727,1100,Sous Vide Egg Bites,1,4.65,0.0,4.65,mobile_pay,NEWAPP5,2025-06-30 15:17:00,2025-06-30,15:17:00,15,Monday,0.0
T0013883,2025-06-30,15:17:00,TX009,mobile_app,C00915,1058,Iced Green Tea Lemonade,1,3.75,0.0,3.75,cash,BOGO,2025-06-30 15:17:00,2025-06-30,15:17:00,15,Monday,0.0
T0013953,2025-06-30,15:19:00,TX005,in_store,C00655,1061,Iced Matcha Latte,2,5.15,0.0,10.3,card,BOGO,2025-06-30 15:19:00,2025-06-30,15:19:00,15,Monday,0.0
T0013750,2025-06-30,15:20:00,CA003,mobile_app,C00685,1094,Turkey Pesto Panini,2,6.95,0.05,13.21,card,,2025-06-30 15:20:00,2025-06-30,15:20:00,15,Monday,0.01
T0013742,2025-06-30,15:21:00,CA003,mobile_app,C00999,1038,Mocha Frappuccino,1,5.45,0.0,5.45,card,BOGO,2025-06-30 15:21:00,2025-06-30,15:21:00,15,Monday,0.0
T0013718,2025-06-30,15:22:00,CA003,in_store,C00620,1022,Cold Brew,2,4.25,0.0,8.5,card,,2025-06-30 15:22:00,2025-06-30,15:22:00,15,Monday,0.0
T0013826,2025-06-30,15:22:00,TX004,in_store,C00908,1023,Vanilla Sweet Cream Cold Brew,1,4.75,0.0,4.75,mobile_pay,BOGO,2025-06-30 15:22:00,2025-06-30,15:22:00,15,Monday,0.0
T0013940,2025-06-30,15:23:00,TX006,in_store,C00500,1070,Spindrift Sparkling Water,2,2.75,0.15,4.67,card,,2025-06-30 15:23:00,2025-06-30,15:23:00,15,Monday,-0.01
T0013885,2025-06-30,15:23:00,TX009,mobile_app,C00682,1016,Hazelnut Latte,1,4.75,0.15,4.04,card,SUMMER15,2025-06-30 15:23:00,2025-06-30,15:23:00,15,Monday,0.0
T0013824,2025-06-30,15:24:00,TX004,in_store,C00096,1044,Vanilla Bean Crème Frappuccino,1,4.95,0.0,4.95,cash,NEWAPP5,2025-06-30 15:24:00,2025-06-30,15:24:00,15,Monday,0.0
T0014002,2025-06-30,15:25:00,NY010,mobile_app,C00887,1023,Vanilla Sweet Cream Cold Brew,1,4.75,0.0,4.75,cash,,2025-06-30 15:25:00,2025-06-30,15:25:00,15,Monday,0.0
T0013951,2025-06-30,15:25:00,TX005,mobile_app,C00274,1092,Impossible Breakfast Sandwich,2,5.25,0.05,9.97,card,,2025-06-30 15:25:00,2025-06-30,15:25:00,15,Monday,-0.01
T0013926,2025-06-30,15:27:00,TX006,mobile_app,C00170,1045,Pumpkin Spice Frappuccino,1,5.95,0.0,5.95,card,,2025-06-30 15:27:00,2025-06-30,15:27:00,15,Monday,0.0
T0013966,2025-06-30,15:27:00,TX005,in_store,C00371,1070,Spindrift Sparkling Water,2,2.75,0.1,4.95,cash,BOGO,2025-06-30 15:27:00,2025-06-30,15:27:00,15,Monday,0.0
T0013949,2025-06-30,15:29:00,TX005,in_store,C00053,1070,Spindrift Sparkling Water,1,2.75,0.05,2.61,card,,2025-06-30 15:29:00,2025-06-30,15:29:00,15,Monday,0.0
T0014090,2025-06-30,15:29:00,NY007,in_store,C00231,1046,Peppermint Mocha Frappuccino,1,6.05,0.0,6.05,card,PSL10,2025-06-30 15:29:00,2025-06-30,15:29:00,15,Monday,0.0
T0013727,2025-06-30,15:29:00,CA003,in_store,C00257,1096,Chicken & Quinoa Protein Bowl,2,7.95,0.0,15.9,cash,SUMMER15,2025-06-30 15:29:00,2025-06-30,15:29:00,15,Monday,0.0
T0013897,2025-06-30,15:30:00,TX009,in_store,C00874,1087,Bacon Gouda Sandwich,1,4.95,0.0,4.95,card,BOGO,2025-06-30 15:30:00,2025-06-30,15:30:00,15,Monday,0.0
T0013736,2025-06-30,15:32:00,CA003,mobile_app,C00696,1059,Iced Passion Tango Tea Lemonade,1,3.75,0.0,3.75,card,BOGO,2025-06-30 15:32:00,2025-06-30,15:32:00,15,Monday,0.0
T0013952,2025-06-30,15:32:00,TX005,in_store,C00079,1062,Strawberry Açaí Refresher,2,4.45,0.0,8.9,card,,2025-06-30 15:32:00,2025-06-30,15:32:00,15,Monday,0.0
T0013720,2025-06-30,15:33:00,CA003,in_store,C00539,1067,Dragon Drink,2,4.95,0.0,9.9,cash,SUMMER15,2025-06-30 15:33:00,2025-06-30,15:33:00,15,Monday,0.0
T0013919,2025-06-30,15:34:00,TX006,in_store,C00972,1054,Iced Black Tea,1,3.25,0.1,2.93,cash,SUMMER15,2025-06-30 15:34:00,2025-06-30,15:34:00,15,Monday,0.01
T0013752,2025-06-30,15:34:00,CA003,mobile_app,C00804,1019,Iced Latte,2,4.65,0.15,7.91,mobile_pay,SUMMER15,2025-06-30 15:34:00,2025-06-30,15:34:00,15,Monday,0.01
T0013863,2025-06-30,15:35:00,NY003,mobile_app,C00544,1023,Vanilla Sweet Cream Cold Brew,2,4.75,0.0,9.5,mobile_pay,BOGO,2025-06-30 15:35:00,2025-06-30,15:35:00,15,Monday,0.0
T0013872,2025-06-30,15:35:00,NY003,in_store,C00701,1042,Matcha Crème Frappuccino,2,5.45,0.1,9.81,card,,2025-06-30 15:35:00,2025-06-30,15:35:00,15,Monday,0.0
T0013883,2025-06-30,15:35:00,TX009,mobile_app,C00915,1066,Pink Drink,2,4.95,0.0,9.9,cash,BOGO,2025-06-30 15:35:00,2025-06-30,15:35:00,15,Monday,0.0
T0013969,2025-06-30,15:35:00,CA007,mobile_app,C00472,1066,Pink Drink,2,4.95,0.0,9.9,card,,2025-06-30 15:35:00,2025-06-30,15:35:00,15,Monday,0.0
T0013846,2025-06-30,15:35:00,NY003,mobile_app,C00430,1049,Mint Majesty Herbal Tea,1,2.95,0.1,2.66,card,,2025-06-30 15:35:00,2025-06-30,15:35:00,15,Monday,0.0
T0013959,2025-06-30,15:36:00,TX005,mobile_app,C00022,1057,Iced Black Tea Lemonade,1,3.75,0.15,3.19,cash,NEWAPP5,2025-06-30 15:36:00,2025-06-30,15:36:00,15,Monday,0.0
T0013912,2025-06-30,15:36:00,TX006,in_store,C00374,1082,Everything Bagel,1,2.45,0.0,2.45,cash,SUMMER15,2025-06-30 15:36:00,2025-06-30,15:36:00,15,Monday,0.0
T0013858,2025-06-30,15:37:00,NY003,in_store,C00514,1025,Chocolate Cream Cold Brew,1,5.15,0.1,4.64,mobile_pay,BOGO,2025-06-30 15:37:00,2025-06-30,15:37:00,15,Monday,0.0
T0013884,2025-06-30,15:39:00,TX009,in_store,C00704,1026,Cold Brew With Vanilla Sweet Cream Cold Foam,2,5.25,0.1,9.45,mobile_pay,,2025-06-30 15:39:00,2025-06-30,15:39:00,15,Monday,0.0
T0013766,2025-06-30,15:40:00,CA004,in_store,C00581,1019,Iced Latte,1,4.65,0.15,3.95,cash,,2025-06-30 15:40:00,2025-06-30,15:40:00,15,Monday,0.0
T0014068,2025-06-30,15:40:00,NY007,in_store,C00314,1029,Pumpkin Spice Latte,2,5.75,0.0,11.5,mobile_pay,,2025-06-30 15:40:00,2025-06-30,15:40:00,15,Monday,0.0
T0013834,2025-06-30,15:41:00,TX004,in_store,C00003,1078,Lemon Loaf,1,3.25,0.0,3.25,cash,SUMMER15,2025-06-30 15:41:00,2025-06-30,15:41:00,15,Monday,0.0
T0013911,2025-06-30,15:42:00,TX009,in_store,C00290,1064,Pineapple Passionfruit Refresher,1,4.45,0.15,3.78,cash,PSL10,2025-06-30 15:42:00,2025-06-30,15:42:00,15,Monday,0.0
T0014031,2025-06-30,15:42:00,NY010,in_store,C00074,1017,Toasted White Chocolate Latte,2,5.05,0.0,10.1,card,BOGO,2025-06-30 15:42:00,2025-06-30,15:42:00,15,Monday,0.0
T0013999,2025-06-30,15:44:00,CA007,in_store,C00246,1098,Cheese & Fruit Protein Box,2,6.25,0.0,12.5,cash,,2025-06-30 15:44:00,2025-06-30,15:44:00,15,Monday,0.0
T0014057,2025-06-30,15:45:00,NY007,mobile_app,C00187,1051,Chai Tea Latte,2,4.65,0.0,9.3,card,SUMMER15,2025-06-30 15:45:00,2025-06-30,15:45:00,15,Monday,0.0
T0013783,2025-06-30,15:45:00,CA004,in_store,C00630,1097,Pb&J Protein Box,2,5.95,0.0,11.9,mobile_pay,BOGO,2025-06-30 15:45:00,2025-06-30,15:45:00,15,Monday,0.0
T0013778,2025-06-30,15:45:00,CA004,mobile_app,C00094,1062,Strawberry Açaí Refresher,2,4.45,0.15,7.57,cash,NEWAPP5,2025-06-30 15:45:00,2025-06-30,15:45:00,15,Monday,0.01
T0013765,2025-06-30,15:46:00,CA004,in_store,C00423,1021,Iced White Chocolate Mocha,1,5.75,0.0,5.75,mobile_pay,PSL10,2025-06-30 15:46:00,2025-06-30,15:46:00,15,Monday,0.0
T0013817,2025-06-30,15:47:00,TX004,in_store,C00554,1084,Multigrain Bagel,1,2.45,0.0,2.45,card,NEWAPP5,2025-06-30 15:47:00,2025-06-30,15:47:00,15,Monday,0.0
T0013905,2025-06-30,15:50:00,TX009,in_store,C00962,1047,Earl Grey Tea,1,2.95,0.0,2.95,card,BOGO,2025-06-30 15:50:00,2025-06-30,15:50:00,15,Monday,0.0
T0013915,2025-06-30,15:50:00,TX006,in_store,C00494,1047,Earl Grey Tea,2,2.95,0.0,5.9,card,PSL10,2025-06-30 15:50:00,2025-06-30,15:50:00,15,Monday,0.0
T0013889,2025-06-30,15:51:00,TX009,in_store,C00154,1004,Caffè Americano,1,3.25,0.0,3.25,card,PSL10,2025-06-30 15:51:00,2025-06-30,15:51:00,15,Monday,0.0
T0013871,2025-06-30,15:51:00,NY003,in_store,C00433,1047,Earl Grey Tea,2,2.95,0.0,5.9,cash,NEWAPP5,2025-06-30 15:51:00,2025-06-30,15:51:00,15,Monday,0.0
T0013836,2025-06-30,15:52:00,TX004,mobile_app,C00111,1017,Toasted White Chocolate Latte,2,5.05,0.05,9.59,card,SUMMER15,2025-06-30 15:52:00,2025-06-30,15:52:00,15,Monday,0.0
T0014049,2025-06-30,15:53:00,NY007,in_store,C00774,1075,Banana Nut Muffin,1,3.15,0.0,3.15,mobile_pay,SUMMER15,2025-06-30 15:53:00,2025-06-30,15:53:00,15,Monday,0.0
T0013790,2025-06-30,15:54:00,CA004,mobile_app,C00827,1069,Lemonade,1,2.95,0.0,2.95,card,,2025-06-30 15:54:00,2025-06-30,15:54:00,15,Monday,0.0
T0013904,2025-06-30,15:55:00,TX009,in_store,C00218,1098,Cheese & Fruit Protein Box,2,6.25,0.15,10.62,cash,,2025-06-30 15:55:00,2025-06-30,15:55:00,15,Monday,0.0
T0013945,2025-06-30,15:55:00,TX005,in_store,C00485,1046,Peppermint Mocha Frappuccino,1,6.05,0.05,5.75,card,,2025-06-30 15:55:00,2025-06-30,15:55:00,15,Monday,0.0
T0013737,2025-06-30,15:56:00,CA003,in_store,C00958,1078,Lemon Loaf,2,3.25,0.0,6.5,card,BOGO,2025-06-30 15:56:00,2025-06-30,15:56:00,15,Monday,0.0
T0013907,2025-06-30,15:57:00,TX009,mobile_app,C00340,1004,Caffè Americano,1,3.25,0.05,3.09,cash,,2025-06-30 15:57:00,2025-06-30,15:57:00,15,Monday,0.0
T0013791,2025-06-30,15:58:00,CA004,in_store,C00401,1098,Cheese & Fruit Protein Box,1,6.25,0.1,5.62,cash,NEWAPP5,2025-06-30 15:58:00,2025-06-30,15:58:00,15,Monday,0.0
T0014015,2025-06-30,15:58:00,NY010,mobile_app,C00712,1085,Cheese Danish,2,3.25,0.05,6.17,cash,,2025-06-30 15:58:00,2025-06-30,15:58:00,15,Monday,-0.01
T0013929,2025-06-30,15:59:00,TX006,in_store,C00636,1076,Chocolate Chunk Cookie,2,2.95,0.05,5.61,card,PSL10,2025-06-30 15:59:00,2025-06-30,15:59:00,15,Monday,0.01
T0013799,2025-06-30,16:01:00,CA004,in_store,C00265,1072,Hot Chocolate,1,3.95,0.0,3.95,card,SUMMER15,2025-06-30 16:01:00,2025-06-30,16:01:00,16,Monday,0.0
T0013757,2025-06-30,16:01:00,CA004,in_store,C00824,1078,Lemon Loaf,1,3.25,0.1,2.93,card,SUMMER15,2025-06-30 16:01:00,2025-06-30,16:01:00,16,Monday,0.01
T0013761,2025-06-30,16:02:00,CA004,in_store,C00330,1032,Iced Peppermint Mocha,1,6.15,0.0,6.15,mobile_pay,,2025-06-30 16:02:00,2025-06-30,16:02:00,16,Monday,0.0
T0014049,2025-06-30,16:03:00,NY007,in_store,C00774,1013,Espresso Macchiato,1,2.95,0.0,2.95,mobile_pay,SUMMER15,2025-06-30 16:03:00,2025-06-30,16:03:00,16,Monday,0.0
T0013961,2025-06-30,16:04:00,TX005,in_store,C00590,1046,Peppermint Mocha Frappuccino,2,6.05,0.0,12.1,card,BOGO,2025-06-30 16:04:00,2025-06-30,16:04:00,16,Monday,0.0
T0013785,2025-06-30,16:05:00,CA004,in_store,C00731,1051,Chai Tea Latte,2,4.65,0.0,9.3,card,,2025-06-30 16:05:00,2025-06-30,16:05:00,16,Monday,0.0
T0013970,2025-06-30,16:06:00,CA007,mobile_app,C00645,1072,Hot Chocolate,2,3.95,0.0,7.9,card,BOGO,2025-06-30 16:06:00,2025-06-30,16:06:00,16,Monday,0.0
T0013954,2025-06-30,16:06:00,TX005,mobile_app,C00388,1052,London Fog Tea Latte,2,4.65,0.0,9.3,card,,2025-06-30 16:06:00,2025-06-30,16:06:00,16,Monday,0.0
T0014048,2025-06-30,16:07:00,NY007,in_store,C00052,1051,Chai Tea Latte,2,4.65,0.1,8.37,card,,2025-06-30 16:07:00,2025-06-30,16:07:00,16,Monday,0.0
T0013822,2025-06-30,16:08:00,TX004,mobile_app,C00479,1092,Impossible Breakfast Sandwich,1,5.25,0.0,5.25,card,BOGO,2025-06-30 16:08:00,2025-06-30,16:08:00,16,Monday,0.0
T0013760,2025-06-30,16:08:00,CA004,in_store,C00895,1072,Hot Chocolate,1,3.95,0.0,3.95,mobile_pay,PSL10,2025-06-30 16:08:00,2025-06-30,16:08:00,16,Monday,0.0
T0014027,2025-06-30,16:08:00,NY010,mobile_app,C00025,1023,Vanilla Sweet Cream Cold Brew,1,4.75,0.0,4.75,mobile_pay,,2025-06-30 16:08:00,2025-06-30,16:08:00,16,Monday,0.0
